start_time	end_time	Carton	Instructions	Phone	ReservoirUnit	YpsoPod
65.751	66.281	332.3	212.9	0.0	189.0	1600.0
66.42	67.05	275.8	266.7	0.0	122.2	1600.0
67.079	67.219	378.3	162.8	0.0	249.1	1600.0
67.258	67.338	396.4	169.0	0.0	255.9	1600.0
68.011	68.081	273.2	300.4	0.0	116.3	1600.0
68.287	68.427	370.7	206.6	0.0	237.4	1600.0
68.478	68.768	295.1	274.9	0.0	149.5	1600.0
68.987	69.117	303.3	279.6	0.0	149.8	1600.0
69.157	69.417	282.2	284.4	0.0	132.8	1600.0
69.547	69.617	388.2	235.9	0.0	246.0	1600.0
69.737	69.817	400.3	188.9	0.0	259.9	1600.0
69.83	70.04	338.7	240.8	0.0	191.8	1600.0
70.08	70.19	374.5	257.4	0.0	227.9	1600.0
70.31	70.4	310.6	259.4	0.0	172.7	1600.0
70.419	70.569	382.3	192.6	0.0	258.0	1600.0
70.639	70.709	350.1	201.2	0.0	225.2	1600.0
70.909	71.319	375.5	265.7	0.0	229.0	1600.0
71.326	71.626	339.3	288.3	0.0	183.9	1600.0
71.665	72.085	364.5	269.5	0.0	214.7	1600.0
72.105	72.175	372.0	265.2	0.0	221.3	1600.0
72.415	72.735	262.2	147.3	0.0	288.8	1600.0
72.838	73.388	258.2	158.1	0.0	284.3	1600.0
73.474	73.564	271.2	193.8	0.0	150.1	1600.0
73.628	73.968	279.9	193.2	0.0	164.8	1600.0
74.004	74.644	226.0	122.0	162.0	250.1	1600.0
74.725	75.055	224.4	123.0	27.0	1600.0	1600.0
75.234	75.404	383.8	136.9	0.0	1600.0	1600.0
75.624	75.724	343.7	108.2	151.0	1600.0	1600.0
75.744	76.004	288.5	222.6	119.0	210.0	1600.0
76.346	76.866	294.1	199.1	0.0	92.5	1600.0
76.964	77.194	361.4	213.8	0.0	173.8	1600.0
77.561	77.681	246.5	120.4	0.0	221.0	1600.0
77.744	77.904	341.8	164.2	0.0	261.2	1600.0
78.004	78.104	303.5	176.2	0.0	173.5	1600.0
78.243	78.363	346.5	210.4	0.0	219.2	1600.0
78.402	78.922	218.0	220.0	0.0	178.9	1600.0
78.943	79.043	253.2	210.0	0.0	1600.0	1600.0
79.123	79.193	241.6	209.0	0.0	1600.0	1600.0
79.374	79.464	473.4	285.2	56.0	328.2	1600.0
79.502	79.602	416.8	274.4	20.2	270.3	1600.0
79.994	80.064	315.5	255.7	0.0	193.2	1600.0
80.08	80.3	267.5	246.1	0.0	1600.0	1600.0
80.444	80.614	279.0	222.9	0.0	182.5	1600.0
80.639	80.789	249.2	196.1	0.0	209.4	1600.0
80.822	80.992	237.0	179.2	0.0	261.4	1600.0
81.071	81.271	240.1	182.6	0.0	256.4	1600.0
81.293	81.533	254.5	219.0	0.0	184.5	1600.0
81.71	81.98	255.9	156.0	0.0	276.0	1600.0
81.99	82.42	185.3	229.0	0.0	222.8	1600.0
82.443	82.873	250.3	168.0	0.0	260.8	1600.0
82.908	82.988	158.4	341.1	67.0	33.8	1600.0
83.207	83.317	138.3	396.0	99.0	13.6	328.1
83.692	84.232	8.0	1600.0	495.9	349.9	1600.0
84.437	84.597	173.4	436.3	156.5	0.0	1600.0
84.619	84.689	232.2	340.3	64.4	23.7	1600.0
84.727	84.847	256.0	290.7	14.0	82.0	1600.0
84.988	85.068	1157.0	263.4	0.0	1600.0	1600.0
85.23	85.56	443.1	51.5	0.0	317.1	1600.0
85.578	85.788	425.1	241.9	0.0	1600.0	1600.0
85.906	86.106	1600.0	466.0	152.2	1600.0	201.8
86.209	86.379	257.1	257.8	0.0	1600.0	1600.0
86.435	86.525	0.0	512.0	251.0	233.7	1600.0
86.589	86.729	0.0	499.0	250.9	1600.0	1600.0
86.849	87.029	378.9	10.0	60.0	1600.0	1600.0
87.04	87.27	302.8	94.3	1.0	1600.0	1600.0
87.388	87.718	222.7	170.0	0.0	1600.0	1600.0
87.729	87.829	194.4	196.9	11.0	1600.0	1600.0
87.87	88.09	191.1	202.8	0.0	1600.0	1600.0
88.134	88.374	203.0	190.5	0.0	1600.0	1600.0
88.434	88.634	201.2	186.0	0.0	1600.0	1600.0
88.675	89.055	167.6	240.4	0.0	1600.0	1600.0
89.217	89.297	219.8	183.7	0.0	1600.0	1600.0
89.607	89.737	364.6	226.0	0.0	1600.0	1600.0
89.894	90.354	360.4	262.2	0.0	1600.0	1600.0
90.678	91.138	384.3	288.9	0.0	1600.0	1600.0
91.173	91.253	400.2	287.8	0.0	1600.0	1600.0
91.278	91.438	316.6	242.9	0.0	1600.0	1600.0
91.693	92.113	1139.2	274.0	0.0	1600.0	1600.0
92.154	92.414	155.9	230.4	0.0	1600.0	1600.0
92.535	93.085	1031.4	244.3	0.0	1600.0	1600.0
93.104	93.534	189.5	267.2	0.0	183.3	1600.0
93.553	93.633	173.0	297.8	30.0	179.4	1600.0
93.686	93.756	438.5	400.9	79.4	267.5	1600.0
93.912	93.992	338.0	320.1	0.0	191.9	1600.0
94.036	94.426	338.4	216.1	0.0	222.8	1600.0
94.464	94.584	303.2	134.0	0.0	300.5	1600.0
94.763	95.023	333.3	226.0	0.0	204.1	1600.0
95.155	95.245	248.8	199.0	0.0	168.9	1600.0
95.681	95.951	319.3	201.2	0.0	193.0	1600.0
95.982	96.132	242.0	187.0	0.0	219.2	1600.0
96.15	96.28	228.0	196.0	0.0	222.7	1600.0
96.76	97.639	262.0	173.0	0.0	286.1	1600.0
97.663	97.853	271.5	155.0	0.0	310.5	196.4
98.01	98.29	205.2	224.1	0.0	275.5	1600.0
98.309	98.459	230.1	199.0	0.0	287.8	1600.0
98.489	98.559	299.6	180.7	0.0	231.9	1600.0
98.598	98.668	288.8	187.8	0.0	224.8	1600.0
98.953	99.063	281.2	193.6	0.0	216.5	1600.0
99.183	99.263	252.3	198.1	0.0	210.1	1600.0
99.423	99.543	318.1	210.5	0.0	230.8	1600.0
99.839	100.139	410.1	54.4	121.3	1600.0	1600.0
100.178	100.468	972.0	66.9	765.9	1600.0	1600.0
100.487	100.637	200.0	165.5	7.8	1600.0	1600.0
101.317	101.427	1019.1	284.5	0.0	1600.0	1600.0
101.442	101.532	1037.5	244.6	0.0	1600.0	1600.0
101.567	101.837	216.9	222.0	0.0	188.3	1600.0
101.851	102.231	214.4	233.6	0.0	148.1	1600.0
102.281	102.611	376.1	251.2	0.0	237.9	1600.0
102.698	102.818	300.2	217.4	0.0	186.4	1600.0
102.981	103.121	254.5	222.4	0.0	159.4	1600.0
103.217	103.337	275.5	212.2	0.0	175.4	1600.0
103.408	103.518	258.1	236.9	0.0	150.0	1600.0
103.54	103.88	267.1	223.3	0.0	162.0	1600.0
104.147	104.297	249.6	200.1	0.0	185.7	1600.0
104.306	104.536	204.8	251.9	0.0	136.5	1600.0
104.566	104.876	227.0	206.4	0.0	289.3	1600.0
104.91	105.21	265.8	179.5	0.0	201.1	1600.0
105.628	105.758	268.1	150.1	0.0	290.1	1600.0
105.779	106.009	234.3	187.3	0.0	276.5	1600.0
106.029	106.339	189.6	227.9	0.0	243.8	1600.0
106.359	107.189	298.2	60.7	111.0	252.7	1600.0
107.386	107.806	388.3	170.9	0.0	168.9	1600.0
108.053	108.163	243.9	206.2	32.0	63.0	1600.0
108.178	108.458	1600.0	276.6	114.7	23.0	1600.0
108.496	108.706	1051.0	189.3	14.0	84.0	1600.0
108.747	109.087	1600.0	382.2	312.2	213.9	1600.0
109.136	109.266	1600.0	213.2	0.0	210.6	1600.0
109.343	109.543	424.9	273.4	0.0	199.7	1600.0
109.647	110.027	292.5	337.3	97.3	57.2	222.8
110.205	110.335	121.0	639.6	462.0	217.4	1600.0
110.344	110.584	124.3	504.5	342.0	104.4	1600.0
110.633	110.833	173.8	327.2	160.0	0.0	1600.0
110.844	110.994	208.0	314.0	153.0	0.0	1600.0
111.236	111.306	688.3	255.9	140.6	1600.0	446.3
111.546	112.226	208.7	362.7	219.5	0.0	1600.0
112.322	112.602	172.2	336.8	200.3	68.2	1600.0
112.615	112.925	323.5	194.5	10.0	508.9	1600.0
113.283	113.403	554.5	323.2	0.0	1600.0	1600.0
113.51	113.67	541.0	1600.0	0.0	1600.0	1600.0
113.685	114.145	443.8	1600.0	0.0	599.2	1600.0
114.224	114.294	541.6	243.1	0.0	593.8	637.8
114.312	114.762	416.6	248.8	0.0	655.8	740.0
114.98	115.1	430.6	234.9	0.0	647.8	681.1
115.25	115.54	426.5	230.2	0.0	1600.0	1600.0
115.549	115.989	440.1	237.2	0.0	1600.0	1600.0
116.05	116.15	466.7	1600.0	0.0	601.0	1600.0
116.233	116.403	486.6	231.7	0.0	599.5	1600.0
116.51	116.73	450.4	1600.0	0.0	1600.0	1600.0
116.832	117.132	425.8	224.2	50.2	1600.0	1600.0
117.199	117.309	455.4	220.2	123.6	1600.0	0.0
117.409	117.589	495.1	0.0	70.8	1600.0	120.8
117.609	117.889	475.2	137.7	63.0	1600.0	0.0
117.902	118.032	445.5	210.2	86.0	1600.0	29.4
118.051	118.121	441.9	243.8	103.1	1600.0	79.0
118.442	118.942	499.9	302.7	179.5	1600.0	85.3
118.948	119.038	518.3	270.7	170.0	1600.0	13.6
119.062	119.392	510.0	251.8	145.9	1600.0	0.0
119.408	120.158	558.8	145.5	96.0	1600.0	0.0
120.311	120.801	481.7	96.7	0.0	1600.0	32.8
120.838	120.968	457.1	118.4	11.0	1600.0	50.0
120.977	121.317	467.5	173.5	95.6	1600.0	0.0
121.52	122.679	427.1	94.8	0.0	1600.0	1600.0
122.795	122.955	458.2	183.7	3.0	1600.0	14.0
123.027	123.247	432.8	181.0	102.5	1600.0	0.0
123.377	123.587	513.5	146.9	116.5	1600.0	0.0
123.717	123.797	401.0	177.7	1600.0	1600.0	0.0
123.939	124.279	440.0	176.1	88.0	1600.0	0.0
124.505	124.755	433.9	107.2	0.0	1600.0	316.6
124.798	124.888	529.9	283.1	0.0	1600.0	315.9
125.204	125.344	388.1	183.9	0.0	1600.0	213.4
125.365	125.455	368.9	153.4	0.0	1600.0	211.1
125.467	125.547	368.8	189.0	0.0	1600.0	197.5
125.687	125.977	367.3	191.7	0.0	1600.0	210.9
126.028	126.428	452.2	182.6	0.0	1600.0	288.8
126.577	126.647	405.5	207.6	0.0	1600.0	223.4
126.656	126.836	386.1	227.2	0.0	1600.0	188.2
127.037	127.127	527.5	271.8	0.0	1600.0	288.1
127.227	127.517	496.2	297.0	0.0	1600.0	247.0
127.645	127.805	621.0	403.4	0.0	1600.0	358.8
127.846	127.936	575.3	344.2	0.0	1600.0	336.0
127.972	128.102	571.0	324.2	0.0	1600.0	322.5
128.135	128.325	1600.0	184.2	0.0	1600.0	266.4
128.634	128.774	466.4	123.7	0.0	1600.0	310.0
128.786	129.026	397.2	174.2	0.0	1600.0	248.0
129.053	129.153	524.4	237.8	0.0	1600.0	312.2
129.424	129.584	390.2	131.5	0.0	164.2	256.0
129.625	130.285	296.4	145.2	4.0	1600.0	197.0
130.363	130.483	272.9	205.8	0.0	1600.0	149.0
130.605	130.845	326.3	188.9	0.0	1600.0	188.0
131.125	131.285	278.4	287.9	0.0	1600.0	123.4
131.354	131.454	246.8	280.4	0.0	1600.0	106.0
131.472	131.542	349.2	254.3	0.0	1600.0	184.3
131.55	131.63	242.0	267.9	4.2	1600.0	162.6
131.781	131.861	300.6	253.2	133.0	1600.0	132.2
131.903	131.983	231.5	267.0	81.7	1600.0	70.0
132.021	132.151	175.4	320.6	55.0	951.4	1600.0
132.194	132.794	80.2	520.4	0.0	1600.0	1600.0
132.992	133.991	93.6	467.7	0.0	1600.0	1600.0
134.009	134.189	164.2	651.1	0.0	1600.0	1600.0
134.233	134.313	140.4	645.4	0.0	1600.0	1600.0
134.391	134.551	142.8	654.2	0.0	1600.0	1600.0
134.583	135.023	119.5	544.7	0.0	1600.0	1600.0
135.048	135.398	174.2	644.2	0.0	1600.0	1600.0
135.422	135.562	139.3	642.2	0.0	1600.0	1600.0
135.689	135.989	85.0	455.2	0.0	1600.0	1600.0
135.999	136.619	131.5	512.2	0.0	818.1	1600.0
136.641	136.841	146.1	1600.0	0.0	1600.0	1600.0
136.869	137.019	168.0	1600.0	4.0	726.0	1600.0
137.041	137.201	149.3	1600.0	0.0	723.4	1600.0
137.237	137.777	150.4	618.0	4.5	1600.0	258.0
137.919	138.059	68.5	466.0	0.0	784.4	1600.0
138.176	138.406	88.3	568.0	0.0	729.0	1600.0
138.557	138.737	94.7	450.7	60.0	1600.0	10.0
138.776	138.876	86.5	1600.0	74.0	773.3	31.1
138.92	139.32	99.5	527.8	153.7	1600.0	40.9
139.46	139.55	81.9	517.4	1600.0	1600.0	42.4
139.658	139.778	124.8	772.0	222.2	589.3	1600.0
139.815	140.015	171.3	1600.0	240.8	1600.0	1600.0
140.259	140.409	315.7	378.8	0.0	1600.0	167.6
140.686	140.776	448.7	295.4	7.0	1600.0	1600.0
140.939	141.069	414.5	1600.0	19.0	1600.0	1600.0
141.604	141.794	318.9	1600.0	0.0	1600.0	1600.0
141.815	142.125	304.7	1600.0	0.0	1600.0	1600.0
142.166	142.246	319.4	1600.0	0.0	1600.0	1600.0
142.257	142.357	293.7	1600.0	0.0	1600.0	1600.0
142.644	142.744	306.9	1600.0	0.0	1600.0	1600.0
142.808	143.208	33.3	1600.0	238.0	1600.0	71.0
143.235	143.305	116.7	1600.0	0.0	1600.0	1600.0
143.377	143.477	75.8	1600.0	0.0	1600.0	50.5
145.442	145.592	134.0	1600.0	1.0	1600.0	1600.0
145.674	145.884	116.1	688.9	4.1	1600.0	1600.0
146.026	146.546	144.2	678.1	0.0	1600.0	1600.0
146.571	146.731	88.1	559.0	0.0	1600.0	1600.0
146.886	147.146	130.1	484.2	0.0	1600.0	1600.0
147.244	147.594	210.3	782.1	0.0	1600.0	1600.0
147.77	148.17	133.0	1600.0	0.0	667.2	1600.0
148.2	148.28	88.7	1600.0	0.0	1600.0	1600.0
148.44	148.89	107.3	1600.0	1600.0	1600.0	213.2
148.97	149.08	177.3	442.3	127.0	1600.0	0.0
149.09	149.26	154.0	363.4	59.0	1600.0	0.0
149.442	149.602	299.2	272.4	0.0	1600.0	165.9
149.619	149.739	420.7	288.9	26.0	1600.0	322.0
149.761	149.861	410.0	251.9	3.0	1600.0	1600.0
149.962	150.192	368.3	231.2	0.0	1600.0	1600.0
150.411	150.511	240.1	202.0	0.0	1600.0	1600.0
150.533	150.693	251.9	247.0	0.0	1600.0	1600.0
150.893	151.053	199.4	253.0	0.0	1600.0	1600.0
151.072	151.262	272.4	246.1	0.0	1600.0	1600.0
151.279	151.949	209.8	242.0	0.0	1600.0	185.1
151.972	152.332	158.4	289.3	0.0	1600.0	143.4
152.352	152.442	140.0	304.7	0.0	1600.0	124.5
152.462	152.592	205.1	242.7	0.0	1600.0	186.0
152.791	152.971	159.9	307.4	0.0	1600.0	138.0
152.992	153.572	165.6	277.2	0.0	1600.0	163.4
153.609	153.709	157.0	305.0	0.0	1600.0	145.0
153.732	153.832	270.6	257.3	0.0	1600.0	214.7
153.921	154.371	148.3	311.8	0.0	1600.0	132.0
154.407	154.527	168.4	297.0	0.0	1600.0	150.0
154.761	154.891	150.0	301.0	0.0	1600.0	136.5
154.911	155.131	193.9	273.1	0.0	1600.0	157.5
155.137	155.477	136.8	296.2	0.0	1600.0	1600.0
155.516	155.596	997.3	320.2	0.0	1600.0	1600.0
155.619	155.829	161.4	293.3	0.0	1600.0	1600.0
155.947	156.097	166.4	304.1	0.0	1600.0	1600.0
156.279	156.859	209.5	333.8	0.0	1600.0	1600.0
156.89	157.23	123.7	316.3	0.0	1600.0	1600.0
157.409	157.509	1600.0	294.5	142.0	1600.0	1600.0
157.585	157.785	81.9	312.8	280.8	1600.0	87.2
157.805	157.875	57.7	355.4	84.0	1600.0	53.0
158.188	158.628	97.7	1600.0	0.0	1600.0	1600.0
158.649	159.419	113.1	1600.0	0.0	1600.0	1600.0
159.533	159.833	99.2	1600.0	0.0	1600.0	1600.0
160.535	161.055	119.0	627.3	0.0	678.1	1600.0
161.255	161.425	132.2	667.0	0.0	1600.0	1600.0
161.457	161.827	99.1	467.1	0.0	778.0	1600.0
161.855	162.325	79.3	564.6	66.6	712.9	133.5
162.397	162.507	148.0	379.4	395.4	1600.0	13.3
162.626	162.916	222.8	287.8	259.8	1600.0	1600.0
163.114	163.344	217.6	378.0	0.0	1600.0	24.8
163.356	163.906	284.3	409.7	0.0	1600.0	86.3
163.971	164.101	324.2	470.0	0.0	1600.0	99.0
164.214	164.454	444.0	516.0	0.0	1600.0	213.0
164.562	164.702	343.7	496.8	0.0	1600.0	139.9
164.723	164.853	352.2	453.5	0.0	1600.0	1600.0
164.882	165.412	483.8	569.3	0.0	1600.0	275.0
165.693	165.843	375.6	483.9	0.0	1600.0	134.0
165.872	166.951	227.6	355.4	57.0	1600.0	0.0
167.043	167.293	521.5	603.2	0.0	1600.0	1600.0
167.352	167.652	615.7	1600.0	0.0	1600.0	359.0
167.669	168.109	559.7	609.8	0.0	1600.0	315.4
168.132	168.442	445.6	517.1	0.0	1600.0	189.0
168.479	168.569	462.4	499.3	0.0	1600.0	196.0
168.729	170.128	428.5	514.3	0.0	1600.0	174.0
170.151	170.361	501.9	488.6	0.0	1600.0	229.0
170.398	170.488	476.9	482.5	0.0	1600.0	208.0
170.54	170.81	410.9	524.8	0.0	1600.0	159.5
170.897	171.127	427.7	476.0	0.0	1600.0	169.0
171.17	171.24	433.4	488.1	0.0	1600.0	173.0
171.291	172.041	420.7	499.7	0.0	1600.0	172.0
172.158	172.268	447.9	474.6	0.0	1600.0	1600.0
172.307	172.447	450.9	487.2	0.0	1600.0	1600.0
172.467	172.607	482.0	468.1	0.0	1600.0	1600.0
172.71	173.33	449.6	525.2	0.0	1600.0	1600.0
173.41	173.65	426.9	535.9	0.0	1600.0	1600.0
173.665	173.965	407.0	507.4	0.0	1600.0	1600.0
174.217	174.507	402.1	509.3	0.0	1600.0	1600.0
174.59	174.68	418.0	458.8	0.0	1600.0	1600.0
174.758	174.888	421.4	481.2	0.0	1600.0	1600.0
175.145	175.535	369.0	454.6	0.0	1600.0	1600.0
175.857	175.977	608.8	45.0	515.0	1600.0	1600.0
176.065	176.135	1098.9	343.5	1143.6	1109.6	1600.0
176.229	176.519	695.0	0.0	703.0	677.5	1600.0
176.528	176.668	610.1	0.0	585.5	1600.0	1600.0
176.684	177.933	506.4	0.0	397.8	1600.0	1600.0
178.206	178.486	359.6	402.3	0.0	1600.0	1600.0
178.513	178.713	209.2	140.0	0.0	1600.0	79.5
178.787	179.197	393.3	0.0	231.9	1600.0	1600.0
179.392	179.542	645.1	0.0	575.6	1600.0	550.1
